plu,nombre,marca,categoria,precio_actual,precio_regular,precio_sin_imp,precio_x_unidad,fecha,cat_principal
257242,Champaña Extra Brut Estancia Mendoza Bot 750 Cmq,Estancia Mendoza,Champañas > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,5972.97,8959.0,7404.13,11945.33,20260219,Bebidas Con Alcohol
472347,Fernet Cola 1882 473ml,1882,Sin Tacc > Fernet > Bebidas Con Alcohol > Bebidas > Aperitivos,1489.5,1986.0,1641.32,4198.73,20260219,Bebidas Con Alcohol
257305,DADÁ 7 Dulce 750 Ml ,Dadá,Champañas > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,6677.0,10015.0,8276.86,13353.33,20260219,Bebidas Con Alcohol
3946,Vino Fino Blanco MONTCHENOT 750cc,Montchenot,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,7133.69,10700.0,8842.98,14266.66,20260219,Bebidas Con Alcohol
4844,Vino Blanco Tocai GOYENECHEA 750cc,Goyenechea,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,3714.85,5572.0,4604.96,7429.33,20260219,Bebidas Con Alcohol
164970,Vino Chardon . Elementos Bot 750 Cmq,Elementos,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,4242.88,6364.0,5259.5,8485.33,20260219,Bebidas Con Alcohol
57947,Vino Sauvign . MARCUS Bot 750 Cmq,Marcus,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,4870.24,7305.0,6037.19,9740.0,20260219,Bebidas Con Alcohol
236954,Vino Torront . Serie A Zuc Bot 750 Cmq,Zuccard Serie A,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,10749.87,16124.0,13325.62,21498.66,20260219,Bebidas Con Alcohol
197404,Vino Malbec Santa Julia Magna Bot 750 CC,Magna Sta Julia,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,7891.06,11836.0,9781.82,15781.33,20260219,Bebidas Con Alcohol
141627,Vino Syrah Alaris TRAPICHE Bot 750 CC,Trapiche,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3846.19,5769.0,4767.77,7692.0,20260219,Bebidas Con Alcohol
284077,Vino Malbec Putruele Bot 375 Ml,Putruele,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3235.5,4853.0,4010.74,12941.33,20260219,Bebidas Con Alcohol
469195,Vino Cab Franc . Humberto Ca Bot 750 Ml,Humberto Canale,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,11200.56,16800.0,13884.3,22400.0,20260219,Bebidas Con Alcohol
457107,Vino F.Blanco Dulce Natural Familia Gas Bot 750 Ml,Familia Gascon,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,4830.24,7245.0,5987.6,9660.0,20260219,Bebidas Con Alcohol
268143,Vino Blanco Tocai Dulce Natural Goyenechea Bot 750 Ml,Goyenechea,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,4305.55,6458.0,5337.19,8610.66,20260219,Bebidas Con Alcohol
219201,Vino Malbec Heritage LA CELIA Bot 750 CC,La Celia,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,32334.95,48500.0,40082.64,64666.66,20260219,Bebidas Con Alcohol
290455,MARÍA Codorniu Dulce 750 Ml ,María,Champañas > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,8013.73,12020.0,9933.88,16026.66,20260219,Bebidas Con Alcohol
219886,CASONA LOPEZ  Chardonnay   750 Cc,Casona Lopez,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4700.24,7050.0,5826.45,9400.0,20260219,Bebidas Con Alcohol
173466,Vino Malbec . Salent. Pri Bot 750 Cmq,Salentein,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,50202.51,75300.0,62231.4,100400.0,20260219,Bebidas Con Alcohol
160074,Vino Malbec MARCUS Bot 750 CC,Marcus,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4870.24,7305.0,6037.19,9740.0,20260219,Bebidas Con Alcohol
57945,Vino Merlot MARCUS Bot 750 CC,Marcus,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4870.24,7305.0,6037.19,9740.0,20260219,Bebidas Con Alcohol
205702,Vino Cabernet Sauvignon Séptima Obra 750ml,Septima Obra,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,8958.45,13437.0,11104.96,17916.0,20260219,Bebidas Con Alcohol
293751,Vino Cab Franc Guarda LAGARDE Bot 750 Ml,Lagarde,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,18000.9,27000.0,22314.05,36000.0,20260219,Bebidas Con Alcohol
54131,Vino Chardon . Lagarde Bot 750 Cmq,Lagarde,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,9333.8,14000.0,11570.25,18666.66,20260219,Bebidas Con Alcohol
288064,Vino Cabernet Sauvignon ARISTIDES 750 Ml,Aristides,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,7500.38,11250.0,9297.52,15000.0,20260219,Bebidas Con Alcohol
212543,Vino Malbec Goyenechea 100 Años 750 CC,Centenario,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,6020.3,9030.0,7462.81,12040.0,20260219,Bebidas Con Alcohol
242203,Vino Sauvignon Blanc Goyenechea 100 Años 750 CC,Centenario,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,6020.3,9030.0,7462.81,12040.0,20260219,Bebidas Con Alcohol
54133,Vino Merlot LAGARDE Bot 750 CC,Lagarde,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,9333.8,14000.0,11570.25,18666.66,20260219,Bebidas Con Alcohol
465917,Vino Cab.Sauv . KADABRA Bot 750 Ml,Kadabra,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3310.17,4965.0,4103.31,6620.0,20260219,Bebidas Con Alcohol
54132,Vino Cabernet Sauvignon LAGARDE Bot 750 CC,Lagarde,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,9333.8,14000.0,11570.25,18666.66,20260219,Bebidas Con Alcohol
164548,Vino Syrah GOYENECHEA Bot 750 CC,Goyenechea,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3714.85,5572.0,4604.96,7429.33,20260219,Bebidas Con Alcohol
131600,Vino Cab.Sauv Cab.Sauv Suter Bot 750 Cmq,Suter,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3154.16,4731.0,3909.92,6308.0,20260219,Bebidas Con Alcohol
197403,Vino Cab.Sauv . MAGNA Sta J Bot 750 Cmq,Magna,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,7891.06,11836.0,9781.82,15781.33,20260219,Bebidas Con Alcohol
105735,Vino Tinto Dulce Toro Ttb 1 Ltr,Toro,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,1985.96,2649.0,2189.26,2649.0,20260219,Bebidas Con Alcohol
36530,Vino Cabernet Sauvignon Escorihuela Gascon Bot 750 CC,Escorih Gascon,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,7700.39,11550.0,9545.45,15400.0,20260219,Bebidas Con Alcohol
459706,Champaña Extra Brut Bianchi Fam 750 Ml,Famiglia Bianchi,Champañas > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,8422.42,12633.0,10440.5,16844.0,20260219,Bebidas Con Alcohol
216038,Vino Cab.Sauv Pequeñas Produ Peq. Produc Bot 750 Cmq,Peq. Produccion,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,21701.09,32550.0,26900.83,43400.0,20260219,Bebidas Con Alcohol
212536,Vino Malbec Doc LAGARDE Bot 750 Cmq,Lagarde,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,18000.9,27000.0,22314.05,36000.0,20260219,Bebidas Con Alcohol
54134,Vino Malbec . Lagarde Bot 750 Cmq,Lagarde,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,9333.8,14000.0,11570.25,18666.66,20260219,Bebidas Con Alcohol
34540,Vino Cabernet Sauvignon FINCA LAS MORAS Bot 750 CC,Finca Las Moras,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3493.51,5240.0,4330.58,6986.66,20260219,Bebidas Con Alcohol
465943,Vino Malbec . Kadabra Bot 750 Ml,Kadabra,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3310.17,4965.0,4103.31,6620.0,20260219,Bebidas Con Alcohol
225543,Vino Syrah Elementos Bot 750 CC,Elementos,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4246.21,6369.0,5263.64,8492.0,20260219,Bebidas Con Alcohol
235245,Vino Bonarda Serie A Zuccardi Botella 750Cc,Serie A Zuccard,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,10749.87,16124.0,13325.62,21498.66,20260219,Bebidas Con Alcohol
480028,Vino Malbec Reserva CANCILLER Bot 750 Ml,Canciller,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4172.88,6259.0,5172.73,8345.33,20260219,Bebidas Con Alcohol
235242,Vino Chardon Viogner Serie A Zuc Bot 750 Cmq,Zuccard Serie A,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,10749.87,16124.0,13325.62,21498.66,20260219,Bebidas Con Alcohol
231090,Vin.Bco Cosecha Tardia Suter Bot 750 Cmq,Suter,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,3154.16,4731.0,3909.92,6308.0,20260219,Bebidas Con Alcohol
235241,Vino Malbec Serie A Zuccardi 750cc,Serie A Zuccard,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,10749.87,16124.0,13325.62,21498.66,20260219,Bebidas Con Alcohol
245190,Vino Malbec Partida Limita GOYENECHEA Bot 750 Cmq,Goyenechea,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,12045.94,18068.0,14932.23,24090.66,20260219,Bebidas Con Alcohol
291161,Vino F.Rosad De Malbec ALTOSUR Bot 750 Ml,Altosur,Vinos Rosados > Vinos > Bebidas Con Alcohol > Bebidas,8133.74,12200.0,10082.64,16266.66,20260219,Bebidas Con Alcohol
186679,Vino Malbec . Estate H.Ca Bot 750 Cmq,Humberto Canale,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,11200.56,16800.0,13884.3,22400.0,20260219,Bebidas Con Alcohol
480004,Vino Fino Blanco Dulce Eugenio Bustos 750ml,Eugenio Busto,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,4300.22,6450.0,5330.58,8600.0,20260219,Bebidas Con Alcohol
233035,Vino Malbec Rose Familia Gas Bot 750 Cmq,Familia Gascon,Vinos Rosados > Vinos > Bebidas Con Alcohol > Bebidas,4830.24,7245.0,5987.6,9660.0,20260219,Bebidas Con Alcohol
54135,Vino Crianza . Lagarde Bot 750 Cmq,Lagarde,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,18000.9,27000.0,22314.05,36000.0,20260219,Bebidas Con Alcohol
143228,Vino Cabernet Sauvignon ALTOSUR Cosecha 02 Bot 750 CC,Altosur,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,8133.74,12200.0,10082.64,16266.66,20260219,Bebidas Con Alcohol
115606,Vino F.Tinto Caber.Sauv Quinta Gene Bot 750 Cmq,Quinta Generac.,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,9235.13,13852.0,11447.93,18469.33,20260219,Bebidas Con Alcohol
1022,Vino Cabernet Sauvignon Goyenechea 100 Años 750 CC,Centenario,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,6020.3,9030.0,7462.81,12040.0,20260219,Bebidas Con Alcohol
175330,Vino Tinto MAGNA STA JULIA Bot 750 CC,Magna Sta Julia,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,7891.06,11836.0,9781.82,15781.33,20260219,Bebidas Con Alcohol
217050,MALAMADO Malbec 187 Cc,Malamado,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4961.58,7442.0,6150.41,39796.79,20260219,Bebidas Con Alcohol
193453,Vino Merlot . Estate H.Ca Bot 750 Cmq,Humberto Canale,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,11200.56,16800.0,13884.3,22400.0,20260219,Bebidas Con Alcohol
467742,Vino Sau Blanc . ALTOSUR Bot 750 Ml,Altosur,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,8133.74,12200.0,10082.64,16266.66,20260219,Bebidas Con Alcohol
206974,Vodka SMIRNOFF 700 Ml,Smirnoff,Vodka > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,7950.0,10600.0,8760.33,15142.85,20260219,Bebidas Con Alcohol
131601,Vino Malbec SUTER Bot 750 CC,Suter,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3154.16,4731.0,3909.92,6308.0,20260219,Bebidas Con Alcohol
4847,Vino F.Rosad Merlot Goyeneche Bot 750 Cmq,Goyenechea,Vinos Rosados > Vinos > Bebidas Con Alcohol > Bebidas,4305.55,6458.0,5337.19,8610.66,20260219,Bebidas Con Alcohol
461089,Vino Malbec Eugenio Bustos 750ml,Eugenio Busto,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4800.24,7200.0,5950.41,9600.0,20260219,Bebidas Con Alcohol
23115,Eugenio Busto Cabernet Sauvignon 750 CC,Eugenio Busto,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4300.22,6450.0,5330.58,8600.0,20260219,Bebidas Con Alcohol
462763,Vino Malbec LOS INTOCABLES 750ml,Los Intocables,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,8511.09,12766.0,10550.41,17021.33,20260219,Bebidas Con Alcohol
461090,Vino LA CELIA Reserva Malbec 750cc,La Celia,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,6800.34,10200.0,8429.75,13600.0,20260219,Bebidas Con Alcohol
93042,Vino Malbec GOYENECHEA Bot 750 CC,Goyenechea,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4305.55,6458.0,5337.19,8610.66,20260219,Bebidas Con Alcohol
466639,Vino Malbec . Trapiche Bot 750 Ml,Trapiche,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,8597.1,12895.0,10657.02,17193.33,20260219,Bebidas Con Alcohol
4479,Vino Malbec Alaris TRAPICHE 750cc,Trapiche,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3846.19,5769.0,4767.77,7692.0,20260219,Bebidas Con Alcohol
164973,Vino Torront . ELEMENTOS Bot 750 Cmq,Elementos,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,4246.21,6369.0,5263.64,8492.0,20260219,Bebidas Con Alcohol
180817,Vino Malbec CIRCUS 750cc,Circus,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3290.16,4935.0,4078.51,6580.0,20260219,Bebidas Con Alcohol
164967,Vino Malbec ELEMENTOS 750cc,Elementos,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4246.21,6369.0,5263.64,8492.0,20260219,Bebidas Con Alcohol
167363,MARÍA Codorniu Extra Brut 750 Ml ,María,Champañas > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,8013.73,12020.0,9933.88,16026.66,20260219,Bebidas Con Alcohol
225544,Vino Rosado De Torrontes ELEMENTOS 750cc,Elementos,Vinos Rosados > Vinos > Bebidas Con Alcohol > Bebidas,4246.21,6369.0,5263.64,8492.0,20260219,Bebidas Con Alcohol
172207,Vino EUGENIO BUSTOS Malbec 750cc,Eugenio Bustos,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4300.22,6450.0,5330.58,8600.0,20260219,Bebidas Con Alcohol
250224,Vino Malbec SAN TELMO 750cc,San Telmo,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3249.5,4874.0,4028.1,6498.66,20260219,Bebidas Con Alcohol
165622,Vino Malbec FAMILIA GASCON Bot 750 CC,Familia Gascon,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4830.24,7245.0,5987.6,9660.0,20260219,Bebidas Con Alcohol
140599,Vino Malbec . F.SOPHENIA Bot 750 Cmq,Finca Sophenia,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,13334.0,20000.0,16528.93,26666.66,20260219,Bebidas Con Alcohol
165282,Vino Malbec ALTOSUR Bot 750 CC,Altosur,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,8133.74,12200.0,10082.64,16266.66,20260219,Bebidas Con Alcohol
237244,Vino Malbec Paz 750cc,Paz,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,9538.48,14307.0,11823.97,19076.0,20260219,Bebidas Con Alcohol
4474,Vino Chardon . F.D.Cave Bot 750 Cmq,Fond De Cave,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,6656.33,9984.0,8251.24,13312.0,20260219,Bebidas Con Alcohol
241469,Vino Chardon . ALAMBRADO Bot 750 Cmq,Alambrado,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,6818.34,10227.0,8452.07,13636.0,20260219,Bebidas Con Alcohol
473223,Vino Malbec . Los Helecho Bot 750 Ml,Los Helechos,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,12747.97,19121.0,15802.48,25494.66,20260219,Bebidas Con Alcohol
480145,Champaña Brut Nature Maria Codor Bot 750 Ml,Maria Codorniu,Champañas > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,8013.73,12020.0,9933.88,16026.66,20260219,Bebidas Con Alcohol
244599,Vino Cabernet Sauvignon Trapiche Reserva Bot 750 CC,Trapiche Reserv,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,7395.04,11092.0,9166.94,14789.33,20260219,Bebidas Con Alcohol
480011,Vino Malbec Bonard . TINTILLO Bot 750 Ml,Tintillo,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,5574.95,8362.0,6910.74,11149.33,20260219,Bebidas Con Alcohol
175917,Vino Tempran Reser Q ZUCCARDI Bot 750 Cmq,Q Zuccardi,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,16824.17,25235.0,20855.37,33646.66,20260219,Bebidas Con Alcohol
231296,Vino Tinto AMALAYA Bot 750 CC,Amalaya,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,7767.06,11650.0,9628.1,15533.33,20260219,Bebidas Con Alcohol
469168,Vino Malbec . EL BAUTISMO Bot 750 Ml,El Bautismo,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4212.88,6319.0,5222.31,8425.33,20260219,Bebidas Con Alcohol
250225,Vino Cab.Sauv - San Telmo Bot 750 Cmq,San Telmo,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3249.5,4874.0,4028.1,6498.66,20260219,Bebidas Con Alcohol
165624,Vino Cabernet Sauvignon FAMILIA GASCON Bot 750 CC,Familia Gascon,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4830.24,7245.0,5987.6,9660.0,20260219,Bebidas Con Alcohol
5427,Vino Chenin . SUTER Bot 750 Cmq,Suter,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,3248.83,4873.0,4027.27,6497.33,20260219,Bebidas Con Alcohol
113454,Vino Malbec Don David Botella 750Cc,Don David,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,6855.68,10283.0,8498.35,13710.66,20260219,Bebidas Con Alcohol
246373,Vino Malbec Los Arboles Bot 750 Cmq,Los Arboles,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4203.54,6305.0,5210.74,8406.66,20260219,Bebidas Con Alcohol
258058,Vino Malbec . Salentein Bot 750 Ml,Salentein,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,13467.34,20200.0,16694.21,26933.33,20260219,Bebidas Con Alcohol
135178,Vino Chardon . Goyenechea Bot 750 Cmq,Goyenechea,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,4305.55,6458.0,5337.19,8610.66,20260219,Bebidas Con Alcohol
291163,Vino Blend . ALTOSUR Bot 750 Ml,Altosur,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,8133.74,12200.0,10082.64,16266.66,20260219,Bebidas Con Alcohol
267338,Vino Cabernet Sauvignon DON DAVID Reserva 750 Cmq,Don David,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,9538.48,14307.0,11823.97,19076.0,20260219,Bebidas Con Alcohol
472533,Vino Chardonnay Eugenio Bustos 750ml,Eugenio Busto,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,4800.24,7200.0,5950.41,9600.0,20260219,Bebidas Con Alcohol
48644,Vino Cabernet Sauvignon DON DAVID 750cc,Don David,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,6855.68,10283.0,8498.35,13710.66,20260219,Bebidas Con Alcohol
480012,Champagne Classic Cuvee SANTA JULIA 750ml,Santa Julia,Champañas > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,8411.75,12617.0,10427.27,16822.66,20260219,Bebidas Con Alcohol
34537,Vino Malbec FINCA LAS MORAS Bot 750 CC,Finca Las Moras,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3493.51,5240.0,4330.58,6986.66,20260219,Bebidas Con Alcohol
175918,Vino Syrah . F.D.Cave Bot 750 Cmq,Fond De Cave,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,6662.33,9993.0,8258.68,13324.0,20260219,Bebidas Con Alcohol
130056,Vino Pinot Noir Salent. Pri Bot 750 Cmq,Salent. Primus,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,50202.51,75300.0,62231.4,100400.0,20260219,Bebidas Con Alcohol
86002,Vino Chardon Chardonn Trapiche Bot 750 Cmq,Alaris,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,3839.53,5759.0,4759.5,7678.66,20260219,Bebidas Con Alcohol
231297,Vino F.Blanco . AMALAYA Bot 750 Cmq,Amalaya,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,7767.06,11650.0,9628.1,15533.33,20260219,Bebidas Con Alcohol
216380,Vino Cabernet Sauvignon CIRCUS Roble Bot 750 CC,Circus,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3640.18,5460.0,4512.4,7280.0,20260219,Bebidas Con Alcohol
473809,Vino Red Blend Classic Circus Bot 750 Ml,Circus,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3290.16,4935.0,4078.51,6580.0,20260219,Bebidas Con Alcohol
473948,Vino Red Blend . Familia Gas Bot 750 Ml,Familia Gascon,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4830.24,7245.0,5987.6,9660.0,20260219,Bebidas Con Alcohol
169477,Vino Malbec TERRA Bot 750 CC,Terra,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,5051.59,7577.0,6261.98,10102.66,20260219,Bebidas Con Alcohol
257445,Vino Blend Tinto ALMA MORA 750ml,Alma Mora,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4720.24,7080.0,5851.24,9440.0,20260219,Bebidas Con Alcohol
478430,Cerveza  Andes  Pack Latas 473 CC 6 Unidades,Andes,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,12600.0,16800.0,13884.3,5919.66,20260219,Bebidas Con Alcohol
286024,Vino Malbec DADA 750ml,Dada,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4725.57,7088.0,5857.85,9450.66,20260219,Bebidas Con Alcohol
469217,Vino Blend Reserve ALMA MORA Bot 750 Ml,Alma Mora,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,6178.31,9267.0,7658.68,12356.0,20260219,Bebidas Con Alcohol
243333,Vino Malbec Gran Reserva Escorihuela Gascon 750 Ml,Escorih Gascon,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,12110.61,18165.0,15012.4,24220.0,20260219,Bebidas Con Alcohol
80016,Vino Merlot . Trapiche Bot 750 Cmq,Alaris,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3846.19,5769.0,4767.77,7692.0,20260219,Bebidas Con Alcohol
187082,Vino Syrah DON DAVID Bot 750 CC,Don David,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,6862.34,10293.0,8506.61,13724.0,20260219,Bebidas Con Alcohol
10931,Americano PRONTO Shake Lata 473 Cc,Pronto,Bebidas Con Alcohol > Bebidas > BEBIDAS CON ALCOHOL > Aperitivos > Americano Combinado > APERITIVOS,1620.75,2161.0,1785.95,4568.71,20260219,Bebidas Con Alcohol
131161,Vino Malbec . Quinta Gene Bot 750 Cmq,5Ta Generación,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,9235.13,13852.0,11447.93,18469.33,20260219,Bebidas Con Alcohol
267339,Vino Malbec DON DAVID Reserva 750cc,Don David,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,9538.48,14307.0,11823.97,19076.0,20260219,Bebidas Con Alcohol
472534,Vino Pinot Grigio Reserva LA CELIA Bot 750 Ml,La Celia,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,6800.34,10200.0,8429.75,13600.0,20260219,Bebidas Con Alcohol
243529,Vino Merlot DADA 2 Mokka Bot 750 CC,Dada,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4725.57,7088.0,5857.85,9450.66,20260219,Bebidas Con Alcohol
480434,Vino Cab.Sauv . LOLA Bot 750 Ml,Lola,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3920.2,5880.0,4859.5,7840.0,20260219,Bebidas Con Alcohol
97880,Vino Malbec Reserva F.D.Cave Bot 750 Cmq,Fond De Cave,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,9041.79,13562.0,11208.26,18082.66,20260219,Bebidas Con Alcohol
36625,Vino Malbec Escorihuela Gascon 750cc,Escorih Gascon,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,7700.39,11550.0,9545.45,15400.0,20260219,Bebidas Con Alcohol
231300,Vino Malbec . AMALAYA Bot 375 Cmq,Amalaya,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4833.58,7250.0,5991.74,19333.33,20260219,Bebidas Con Alcohol
15897,Vino Rosado ALARIS Rosé Dulce Cosecha 750cc,Alaris,Vinos Rosados > Vinos > Bebidas Con Alcohol > Bebidas,3548.18,5322.0,4398.35,7096.0,20260219,Bebidas Con Alcohol
60280,Vino Cabernet Sauvignon Alaris TRAPICHE Bot 750 CC,Trapiche,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,3846.19,5769.0,4767.77,7692.0,20260219,Bebidas Con Alcohol
164981,Vino Cabernet Sauvignon ELEMENTOS 750cc,Elementos,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,4246.21,6369.0,5263.64,8492.0,20260219,Bebidas Con Alcohol
462765,Vino Malbec . Trapiche Me Bot 750 Ml,Trapiche Medall,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,13969.37,20953.0,17316.53,27937.33,20260219,Bebidas Con Alcohol
4473,Vino Cabernet Sauvignon Fond De Cave Botella 750Cc,F.D.Cave,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,6656.33,9984.0,8251.24,13312.0,20260219,Bebidas Con Alcohol
